day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index
D1440,56,15.0,3.6,118,1021.0,0.0,100,25,15.7,10.0,1.0,8.3,1
D1441,56,14.0,6.1,100,1022.0,0.0,100,25,13.5,10.0,1.0,12.6,1
D1442,56,12.0,6.1,60,1024.0,0.0,100,75,12.0,10.0,1.0,9.4,1
D1444,56,12.0,16.9,100,1024.0,0.0,88,25,10.8,10.0,1.0,15.5,1
D1445,56,12.0,13.0,100,1023.0,0.0,100,25,12.0,10.0,1.0,9.0,1
D1446,56,13.0,3.6,90,1024.0,0.0,94,25,13.6,10.0,1.0,6.1,2
D1447,56,21.0,24.1,130,1022.0,0.0,53,25,21.0,10.0,6.0,29.2,1
D1448,56,14.0,9.0,150,1024.0,0.0,82,25,13.2,10.0,1.0,18.0,1
D1449,56,14.0,11.2,130,1023.0,0.0,94,75,14.3,10.0,1.0,9.4,1
D1451,56,14.0,15.1,100,1022.0,0.0,88,50,14.1,10.0,1.0,9.7,1
D1452,56,12.0,9.0,110,1022.0,0.0,88,25,11.7,10.0,1.0,12.8,1
D1453,56,16.0,19.1,90,1023.0,0.0,77,75,16.0,10.0,1.0,12.2,1
D1454,56,15.0,6.1,150,1023.0,0.0,94,50,15.7,10.0,1.0,6.8,1
D1455,56,14.0,9.0,120,1022.0,0.0,94,25,13.9,10.0,1.0,10.2,1
D1456,56,17.0,13.0,120,1024.0,0.0,83,75,17.0,10.0,1.0,18.3,1
D1457,57,23.0,13.0,200,1016.0,2.3,100,25,25.1,10.0,5.0,12.2,1
D1458,57,23.0,3.6,229,1015.0,0.0,100,25,25.4,10.0,1.0,11.2,3
D1459,57,26.0,4.0,350,1016.0,0.0,89,25,28.2,10.0,1.0,13.7,1
D1460,57,25.0,4.0,50,1016.0,0.1,100,25,27.2,10.0,1.0,15.1,1
D1461,57,27.0,3.6,189,1015.0,0.0,89,25,29.1,10.0,1.0,15.1,1
D1462,57,23.0,6.8,230,1013.0,3.2,100,25,25.4,10.0,1.0,19.8,2
D1463,57,26.0,6.1,320,1014.0,0.5,84,25,29.3,10.0,1.0,10.1,1
D1467,57,26.0,6.8,100,1016.0,0.0,94,25,28.2,10.0,1.0,6.8,3
D1468,57,28.0,6.1,270,1015.0,1.0,79,25,34.1,10.0,1.0,19.1,1
D1469,57,23.0,4.0,130,1016.0,0.1,100,25,25.1,10.0,1.0,24.5,2
D1470,57,24.0,6.8,220,1018.0,0.0,100,25,25.9,10.0,1.0,19.4,2
D1471,57,27.0,6.8,230,1014.0,0.0,94,25,29.3,10.0,1.0,12.2,1
D1473,57,31.0,6.1,170,1011.0,0.0,55,25,32.8,10.0,8.0,6.1,1
D1474,57,26.0,6.1,190,1014.0,0.6,94,0,27.9,10.0,1.0,13.7,2
D1476,57,25.0,6.1,230,1014.0,0.0,100,25,27.1,10.0,1.0,16.6,2
D1477,57,23.0,4.0,270,1014.0,1.26,100,50,25.3,10.0,1.0,17.1,2
D1478,57,25.0,6.1,70,1013.0,0.0,94,25,27.4,10.0,1.0,12.4,1
D1479,57,27.0,6.8,100,1013.0,0.0,84,25,29.8,10.0,1.0,17.6,2
D1480,57,27.0,6.1,230,1014.0,0.05,89,25,28.8,10.0,1.0,9.1,3
D1481,57,28.0,9.0,90,1014.0,0.0,74,25,33.3,10.0,1.0,7.6,1
D1483,58,28.0,20.2,300,1012.0,0.0,42,25,29.3,10.0,7.0,30.6,1
D1484,58,23.0,11.2,300,1011.0,0.0,69,0,25.0,10.0,1.0,28.4,1
D1485,58,24.0,13.0,100,1014.0,0.0,83,25,25.6,10.0,1.0,11.9,1
D1486,58,23.0,9.0,320,1018.0,0.0,83,0,25.0,10.0,1.0,18.4,1
D1487,58,23.0,6.8,90,1018.0,0.0,78,25,25.0,10.0,1.0,15.8,3
D1489,58,23.0,6.8,270,1018.0,0.0,73,0,24.9,10.0,1.0,12.6,1
D1490,58,25.0,16.9,70,1010.0,0.0,69,0,26.2,10.0,1.0,34.6,2
D1492,58,24.0,28.1,20,1011.0,2.7,74,25,25.8,10.0,1.0,59.0,1
D1493,58,22.0,9.0,10,1013.0,0.9,83,25,24.5,10.0,1.0,46.8,1
D1494,58,25.0,20.2,20,1013.0,10.0,65,0,26.6,10.0,1.0,46.4,3
D1495,58,24.0,3.6,308,1015.0,0.0,74,0,25.8,10.0,1.0,16.2,3
D1496,58,24.0,11.2,320,1016.0,0.0,83,25,25.8,10.0,1.0,15.5,3
D1497,58,23.0,4.0,310,1016.0,0.0,83,0,25.0,10.0,1.0,9.0,1
D1498,58,23.0,9.0,290,1018.0,0.0,78,0,25.0,10.0,1.0,10.4,1
D1500,58,22.0,6.1,250,1018.0,0.0,83,0,24.6,10.0,1.0,7.9,1
D1501,58,21.0,4.0,240,1018.0,0.0,88,0,21.0,10.0,1.0,9.7,1
D1502,58,22.0,6.1,180,1019.0,0.0,83,0,24.6,10.0,1.0,11.5,1
D1503,58,23.0,3.6,274,1019.0,0.0,73,0,24.9,10.0,1.0,8.4,1
D1504,58,24.0,3.6,260,1018.0,0.0,69,0,25.6,10.0,1.0,21.1,1
D1505,58,26.0,6.8,270,1017.0,0.0,61,0,27.9,10.0,1.0,19.0,1
D1506,58,25.0,6.8,170,1016.0,0.0,74,0,26.4,10.0,1.0,24.2,2
D1507,58,25.0,16.9,160,1014.0,0.0,89,0,26.9,10.0,1.0,41.3,2
D1508,58,25.0,25.9,150,1013.0,0.0,89,0,27.0,10.0,1.0,49.5,2
D1510,59,31.0,22.0,90,1008.0,0.1,71,100,39.2,24.0,6.0,40.3,1
D1511,59,31.0,9.0,190,1012.0,0.3,71,75,39.5,24.0,6.0,21.6,1
D1513,59,29.0,13.0,240,1011.0,0.7,79,100,33.3,24.0,6.0,14.8,1
D1515,59,30.0,6.8,20,1011.0,0.0,75,75,36.0,24.0,7.0,16.9,1
D1517,59,31.6,11.2,120,1011.0,0.3,72,75,40.7,24.0,6.0,24.8,1
D1518,59,30.0,15.1,60,1012.0,0.0,75,75,35.7,24.0,6.0,22.3,1
D1519,59,31.0,13.0,50,1011.0,0.2,75,75,38.8,24.0,6.0,25.9,1
D1520,59,31.0,6.8,40,1010.0,0.0,75,50,38.7,32.0,7.0,22.3,1
D1523,59,30.0,22.0,110,1010.0,0.0,75,75,36.6,24.0,6.0,43.9,1
D1524,59,31.0,11.2,70,1011.0,0.0,71,75,37.3,24.0,7.0,28.8,1
D1526,59,30.0,13.0,100,1012.0,0.1,75,75,36.2,24.0,6.0,21.2,1
D1527,59,29.0,19.1,50,1011.0,0.1,79,75,33.9,24.0,6.0,20.5,1
D1528,59,29.0,13.0,100,1010.0,0.4,79,100,34.2,24.0,6.0,39.2,1
D1529,59,29.0,20.2,190,1011.0,0.75,79,100,35.8,24.0,6.0,13.4,1
D1532,59,30.0,19.1,80,992.0,0.01,75,75,36.2,24.0,6.0,17.9,1
D1533,59,31.0,13.0,100,1008.0,0.0,75,75,38.3,24.0,7.0,23.8,1
D1535,60,26.0,15.1,150,1021.0,0.0,70,75,27.1,10.0,7.0,19.8,1
D1536,60,22.0,13.0,140,1021.0,0.0,78,50,24.5,10.0,6.0,21.2,1
D1538,60,22.0,9.0,80,1021.0,0.0,65,50,24.6,10.0,1.0,20.2,1
D1539,60,22.0,19.1,70,1022.0,0.0,88,50,24.5,10.0,1.0,27.0,1
D1540,60,23.0,25.9,80,1022.0,0.0,78,75,25.0,10.0,1.0,38.5,1
D1541,60,22.0,20.2,100,1021.0,0.0,78,50,24.5,10.0,1.0,34.2,1
D1542,60,22.0,15.1,100,1019.0,0.0,78,50,24.6,10.0,1.0,27.7,1
D1543,60,22.0,11.2,110,1018.0,0.0,73,25,24.5,10.0,1.0,20.9,1
D1544,60,19.0,6.8,320,1018.0,0.1,94,50,19.0,10.0,1.0,13.7,1
D1545,60,19.0,6.8,320,1019.0,0.1,88,25,19.0,10.0,1.0,15.5,1
D1546,60,20.0,3.6,137,1021.0,0.0,88,25,20.0,10.0,1.0,18.0,1
D1549,60,22.0,19.1,80,1020.0,0.0,88,75,24.5,10.0,1.0,22.7,1
D1551,60,24.0,6.8,120,1019.0,0.0,69,50,25.6,10.0,6.0,23.0,1
D1552,60,21.0,3.6,10,1019.0,0.1,83,50,21.0,10.0,1.0,21.2,1
D1554,60,22.0,16.9,90,1020.0,0.1,88,50,24.5,10.0,1.0,23.0,1
D1555,60,22.0,6.8,90,1019.0,0.0,78,50,24.5,10.0,1.0,25.0,1
D1558,60,24.0,19.1,90,1020.0,0.01,78,50,26.0,10.0,1.0,31.6,1
D1559,60,23.0,15.1,90,1019.0,0.14,83,75,25.1,10.0,1.0,24.6,1
D1560,60,21.0,3.6,10,1021.0,0.0,73,25,21.0,10.0,1.0,28.0,1
D1561,61,22.0,20.2,170,1002.0,0.0,73,50,24.5,10.0,6.0,22.3,1
D1562,61,20.0,22.0,360,1003.0,0.2,68,75,20.0,10.0,1.0,6.5,1
D1563,61,20.0,13.0,330,1009.0,0.0,73,0,20.0,10.0,1.0,9.7,1
D1564,61,20.0,13.0,330,1017.0,0.0,68,25,20.0,10.0,1.0,6.5,1
D1565,61,23.0,11.2,110,1019.0,0.0,78,75,25.1,10.0,1.0,4.0,1
D1566,61,22.0,15.1,340,1021.0,0.0,61,0,24.6,10.0,1.0,10.1,1
D1567,61,24.0,15.1,340,1021.0,0.0,50,0,25.4,10.0,1.0,14.0,1
D1568,61,24.0,13.0,330,1019.0,0.0,57,0,25.7,10.0,1.0,22.7,1
D1570,61,23.0,15.1,330,1018.0,0.0,57,0,24.8,10.0,1.0,28.8,1
D1571,61,24.0,16.9,340,1018.0,0.0,50,0,25.2,10.0,1.0,27.7,2
D1574,61,24.0,16.9,330,1017.0,0.0,57,0,25.6,10.0,1.0,3.6,2
D1575,61,23.0,6.8,30,1014.0,0.0,73,0,25.0,10.0,1.0,2.2,2
D1577,61,24.0,9.0,30,1018.0,0.0,74,25,25.8,10.0,6.0,10.4,1
D1578,61,23.0,6.8,40,1017.0,0.0,78,25,25.0,10.0,1.0,9.7,1
D1580,61,23.0,6.8,350,1017.0,0.0,73,75,25.0,10.0,1.0,13.3,1
D1581,61,25.0,31.0,70,1015.0,0.57,79,0,26.6,10.0,1.0,13.1,1
D1582,61,22.0,16.9,320,1014.0,0.0,83,25,24.6,10.0,1.0,15.9,1
D1583,61,23.0,9.0,20,1015.0,0.0,73,75,25.1,10.0,1.0,3.6,1
D1586,61,20.0,20.2,280,1007.0,0.0,53,0,20.0,10.0,1.0,24.1,1
D1588,62,18.0,3.6,355,1018.0,0.0,60,0,18.0,10.0,5.0,15.1,1
D1589,62,10.0,3.6,193,1020.0,0.0,82,25,8.8,10.0,6.0,10.4,1
D1591,62,11.0,3.6,10,1012.0,0.2,87,50,8.8,10.0,5.0,21.2,1
D1592,62,9.0,3.6,316,1015.0,0.0,93,25,6.6,10.0,6.0,18.0,1
D1593,62,5.0,3.6,10,1018.0,0.0,93,0,2.6,10.0,6.0,11.5,1
D1594,62,10.0,3.6,178,1019.0,0.0,87,25,7.7,10.0,7.0,19.4,1
D1597,62,7.0,19.1,70,1019.0,0.0,81,0,3.5,10.0,6.0,24.5,1
D1600,62,0.0,3.6,308,1021.0,0.0,93,25,-4.3,10.0,1.0,16.6,1
D1601,62,-2.0,3.6,10,1019.0,0.0,86,0,-3.5,10.0,5.0,5.0,1
D1602,62,-1.0,3.6,193,1013.0,0.0,93,0,-1.9,10.0,1.0,3.2,1
D1603,62,11.0,3.6,238,1008.0,0.0,94,75,10.2,10.0,1.0,9.0,1
D1604,62,8.0,3.6,314,1009.0,0.3,87,75,6.8,10.0,1.0,8.6,1
D1605,62,7.0,3.6,291,1013.0,0.0,87,75,5.4,10.0,1.0,9.4,1
D1606,62,8.0,3.6,5,1012.0,0.1,87,75,6.5,10.0,1.0,10.1,1
D1607,62,7.0,3.6,349,1016.0,0.03,81,75,3.5,10.0,1.0,23.6,1
D1608,62,0.0,3.6,290,1023.0,0.01,93,0,-2.9,10.0,1.0,9.9,1
D1609,62,0.0,3.6,271,1022.0,0.0,93,0,-3.7,10.0,1.0,13.2,1
D1610,62,1.0,3.6,10,1018.0,0.0,86,25,-3.6,10.0,1.0,20.3,1
D1611,62,1.0,3.6,187,1023.0,0.0,86,0,-2.6,10.0,1.0,13.7,1
D1613,63,25.0,3.6,175,1006.0,0.3,65,50,26.3,10.0,5.0,14.4,1
D1614,63,18.0,13.0,40,1007.0,2.4,94,100,18.0,10.0,1.0,4.0,1
D1615,63,19.0,11.2,300,1011.0,3.1,94,75,19.0,10.0,1.0,9.0,1
D1616,63,19.0,4.0,290,1018.0,0.0,88,0,19.0,10.0,1.0,15.8,1
D1617,63,20.0,9.0,340,1019.0,0.0,83,0,20.0,10.0,1.0,19.8,1
D1618,63,21.0,3.6,10,1019.0,0.0,78,0,21.0,10.0,1.0,23.4,1
D1619,63,27.0,28.1,350,1015.0,0.0,37,0,27.6,10.0,1.0,24.5,1
D1620,63,23.0,33.1,360,1013.0,0.0,47,0,25.0,10.0,1.0,30.6,1
D1622,63,25.0,16.9,360,1016.0,0.0,47,0,26.2,10.0,1.0,29.5,1
D1623,63,26.0,13.0,360,1016.0,0.0,45,0,27.3,10.0,1.0,29.5,1
D1624,63,26.0,16.9,360,1015.0,0.0,39,0,26.6,10.0,1.0,29.5,1
D1626,63,20.0,4.0,330,1016.0,0.0,68,0,20.0,10.0,1.0,26.3,1
D1627,63,21.0,3.6,10,1015.0,0.0,64,0,21.0,10.0,1.0,16.6,1
D1628,63,20.0,6.1,340,1017.0,0.0,73,0,20.0,10.0,1.0,11.2,2
D1629,63,29.0,3.6,206,1016.0,0.0,43,50,28.3,10.0,7.0,5.8,2
D1630,63,21.0,3.6,8,1017.0,0.0,78,0,21.0,10.0,1.0,18.7,2
D1631,63,22.0,3.6,10,1017.0,0.0,78,25,24.6,10.0,1.0,15.8,1
D1632,63,22.0,3.6,10,1018.0,0.0,73,50,24.6,10.0,1.0,15.1,1
D1633,63,21.0,6.8,350,1017.0,0.0,83,0,21.0,10.0,1.0,17.4,1
D1634,63,24.0,3.6,10,1016.0,0.0,69,0,25.3,10.0,1.0,7.6,1
D1635,63,22.0,3.6,22,1016.0,0.0,73,0,24.6,10.0,1.0,13.2,1
D1636,63,23.0,4.0,330,1016.0,0.0,69,0,24.7,10.0,1.0,12.9,1
D1637,63,20.0,6.8,330,1015.0,0.01,88,25,20.0,10.0,1.0,9.1,2
D1638,63,22.0,11.2,340,1015.0,0.0,78,0,24.5,10.0,1.0,13.6,3
D1639,64,24.0,11.2,280,1013.0,0.0,78,0,25.6,5.0,6.0,13.7,1
D1640,64,21.0,9.0,230,1012.0,0.0,100,50,21.0,5.0,1.0,16.9,1
D1641,64,18.0,3.6,10,1014.0,0.0,94,75,18.0,5.0,1.0,4.0,1
D1643,64,22.0,13.0,280,1016.0,0.0,83,75,24.5,5.0,1.0,22.7,1
D1644,64,21.0,6.1,130,1009.0,0.4,78,50,21.0,5.0,1.0,15.8,1
D1645,64,18.0,3.6,10,1011.0,0.0,88,0,18.0,5.0,1.0,14.8,1
D1646,64,19.0,3.6,10,1015.0,0.0,94,0,19.0,5.0,1.0,6.1,1
D1647,64,18.0,3.6,10,1016.0,0.0,100,50,18.0,5.0,1.0,12.6,1
D1648,64,19.0,3.6,10,1015.0,0.0,100,50,19.0,5.0,1.0,10.1,1
D1649,64,20.0,3.6,10,1016.0,0.0,100,0,20.0,5.0,1.0,11.2,1
D1650,64,20.0,3.6,10,1016.0,0.0,94,50,20.0,5.0,1.0,1.1,1
D1651,64,19.0,3.6,10,1016.0,0.0,100,0,19.0,5.0,1.0,5.4,1
D1652,64,19.0,3.6,10,1017.0,0.0,100,25,19.0,5.0,1.0,6.1,1
D1653,64,19.0,3.6,10,1016.0,0.0,100,50,19.0,5.0,1.0,13.7,1
D1655,64,25.0,11.2,310,1011.0,0.0,79,50,26.5,5.0,6.0,18.4,1
D1656,64,21.0,6.1,270,1012.0,0.0,100,0,21.0,5.0,1.0,11.2,1
D1657,64,19.0,3.6,10,1014.0,0.0,94,50,19.0,5.0,1.0,7.2,1
D1658,64,19.0,6.1,220,1013.0,0.0,94,75,19.0,6.0,1.0,13.0,1
D1659,64,18.0,6.1,180,1018.0,0.0,83,50,18.0,5.0,1.0,3.2,1
D1660,64,18.0,3.6,10,1019.0,0.0,88,50,18.0,6.0,1.0,18.5,1
D1661,64,17.0,3.6,10,1017.0,0.0,94,50,17.0,5.0,1.0,6.5,1
D1662,64,16.0,3.6,10,1017.0,0.0,94,50,16.0,5.0,1.0,11.8,1
D1663,64,16.0,3.6,10,1016.0,0.0,94,0,16.0,5.0,1.0,6.1,1
D1664,64,14.0,3.6,10,1017.0,0.0,100,0,13.0,6.0,1.0,20.3,1
D1665,65,21.0,16.9,140,1033.0,0.1,64,75,21.0,10.0,5.0,10.1,1
D1666,65,17.0,6.8,230,1028.0,0.1,88,75,17.0,10.0,1.0,9.0,2
D1667,65,17.0,6.1,290,1022.0,0.0,88,0,17.0,10.0,1.0,14.8,1
D1668,65,19.4,11.2,8,1015.0,0.0,77,0,19.4,10.0,1.0,20.2,1
D1669,65,19.0,16.9,210,1018.0,0.0,78,0,19.0,10.0,1.0,22.0,1
D1670,65,20.0,6.1,230,1017.0,0.0,94,0,20.0,10.0,1.0,6.8,1
D1671,65,19.0,6.1,300,1017.0,0.0,88,0,19.0,10.0,1.0,15.1,1
D1673,65,23.0,25.9,180,1016.0,0.0,78,75,25.0,10.0,1.0,40.0,1
D1674,65,20.0,6.1,200,1020.0,0.0,68,75,20.0,10.0,1.0,4.3,3
D1675,65,18.0,3.6,27,1019.0,0.0,88,0,18.0,10.0,1.0,16.2,1
D1676,65,21.0,15.1,50,1019.0,0.0,88,75,21.0,10.0,1.0,16.9,1
D1677,65,21.0,11.2,30,1015.0,0.0,88,0,21.0,10.0,1.0,11.9,1
D1678,65,23.4,12.6,20,1007.0,0.0,43,0,24.7,10.0,1.0,26.3,1
D1679,65,20.0,33.1,190,1018.0,0.0,68,75,20.0,10.0,1.0,49.0,1
D1680,65,16.0,24.1,220,1032.0,0.0,72,75,16.0,10.0,1.0,25.9,1
D1682,65,20.0,13.0,30,1015.0,0.0,73,0,20.0,10.0,1.0,27.7,1
D1683,65,28.0,19.1,350,1007.0,0.0,35,0,27.4,10.0,1.0,39.6,1
D1684,65,21.0,20.2,180,1014.0,0.1,73,50,21.0,10.0,1.0,26.6,1
D1685,65,21.0,9.0,130,1022.0,0.36,69,75,21.0,10.0,1.0,14.8,1
D1686,65,19.0,11.2,40,1018.0,0.0,78,0,19.0,10.0,1.0,23.6,1
D1687,65,20.8,6.1,67,1014.0,0.0,91,24,20.8,10.0,1.0,9.8,1
D1688,65,21.0,28.1,210,1018.0,0.0,73,0,21.0,10.0,1.0,28.6,1
D1689,65,21.0,6.1,270,1014.0,0.0,94,25,21.0,10.0,1.0,9.0,1
D1690,65,22.0,6.8,210,1015.0,0.0,94,50,24.5,10.0,1.0,13.6,2
D1691,66,20.0,6.1,300,1031.0,0.0,43,0,20.0,10.0,7.0,18.0,2
D1692,66,16.0,19.1,70,1028.0,0.0,48,0,16.0,10.0,1.0,19.8,2
D1693,66,16.0,6.8,80,1026.0,0.0,42,0,16.0,10.0,1.0,11.5,2
D1694,66,15.0,6.8,90,1024.0,0.0,48,0,14.9,10.0,1.0,16.6,2
D1695,66,15.0,6.1,100,1023.0,0.0,31,0,14.6,10.0,1.0,21.2,2
D1696,66,15.0,6.8,110,1023.0,0.0,17,0,15.1,10.0,1.0,14.4,1
D1697,66,16.0,11.2,90,1024.0,0.0,22,0,16.0,10.0,1.0,17.3,1
D1698,66,15.0,6.1,120,1025.0,0.0,21,0,14.8,10.0,1.0,17.3,1
D1699,66,16.0,6.8,120,1026.0,0.0,27,0,16.0,10.0,1.0,26.3,1
D1700,66,20.0,9.0,120,1026.0,0.0,19,0,20.0,10.0,1.0,13.7,2
D1701,66,22.0,4.0,150,1025.0,0.0,15,0,22.1,10.0,1.0,21.2,1
D1702,66,21.0,11.2,110,1024.0,0.0,15,0,21.0,10.0,1.0,15.8,4
D1703,66,19.0,4.0,50,1024.0,0.0,37,0,19.0,10.0,1.0,9.0,3
D1704,66,17.0,6.1,290,1023.0,0.0,34,0,17.0,10.0,1.0,27.4,2
D1707,66,32.0,9.0,270,1022.0,0.0,8,0,29.8,10.0,7.0,25.6,2
D1708,66,18.0,9.0,110,1026.0,0.0,7,0,18.0,10.0,1.0,19.8,1
D1710,66,19.0,6.8,120,1023.0,0.0,9,0,19.0,10.0,1.0,27.4,1
D1711,66,19.0,4.0,90,1023.0,0.0,18,0,19.0,10.0,1.0,18.9,1
D1712,66,19.0,6.1,110,1022.0,0.0,26,0,19.0,10.0,1.0,15.9,3
D1713,66,19.0,6.1,120,1024.0,0.0,12,0,19.0,10.0,1.0,28.0,2
D1714,66,19.0,11.2,110,1024.0,0.0,11,0,19.0,10.0,1.0,23.4,1
D1715,66,24.0,6.1,20,1024.0,0.0,11,0,23.2,10.0,1.0,28.0,2
D1716,66,21.0,4.0,100,1022.0,0.02,31,0,21.0,10.0,1.0,31.1,1
D1717,67,28.0,11.2,290,1010.0,0.5,58,75,32.0,8.0,5.0,9.4,2
D1718,67,23.0,3.6,10,1015.0,0.1,83,75,25.1,6.0,5.0,1.8,4
D1719,67,22.0,3.6,136,1014.0,0.5,94,75,24.5,7.0,4.0,4.0,4
D1720,67,22.0,3.6,10,1014.0,0.0,88,50,24.5,7.0,6.0,1.8,3
D1721,67,21.0,6.1,230,1013.0,0.0,94,50,21.0,7.0,5.0,4.7,4
D1722,67,22.0,6.8,50,1012.0,0.0,88,75,24.6,7.0,5.0,7.9,3
D1723,67,21.0,3.6,106,1011.0,0.0,83,75,21.0,7.0,4.0,11.2,4
D1724,67,22.0,3.6,10,1013.0,0.2,94,75,24.5,8.0,4.0,6.1,5
D1727,67,21.0,3.6,10,1013.0,0.1,100,75,21.0,7.0,1.0,6.8,2
D1728,67,22.0,6.1,200,1013.0,0.2,94,75,24.5,8.0,1.0,2.9,2
D1729,67,21.0,6.1,200,1012.0,0.2,94,75,21.0,7.0,1.0,12.2,2
D1730,67,21.0,3.6,10,1011.0,0.9,100,75,21.0,6.0,1.0,5.4,2
D1731,67,22.0,3.6,116,1010.0,0.0,94,75,24.5,6.0,1.0,4.3,4
D1732,67,20.0,3.6,10,1013.0,0.0,100,75,20.0,6.0,1.0,1.4,2
D1733,67,25.0,6.8,280,1014.0,0.0,83,25,28.0,8.0,1.0,4.3,2
D1734,67,22.0,6.1,70,1014.0,0.3,94,75,24.6,8.0,1.0,2.2,4
D1736,67,22.0,3.6,10,1014.0,0.0,94,75,24.6,7.0,1.0,6.1,4
D1737,67,20.0,3.6,10,1013.0,0.06,94,50,20.0,7.0,1.0,4.5,4
D1739,67,21.0,6.1,50,1016.0,0.0,88,75,21.0,7.0,1.0,4.5,2
D1740,67,22.0,15.1,280,1014.0,0.0,88,75,24.6,7.0,1.0,6.6,3
D1741,67,21.0,6.1,20,1014.0,0.0,88,75,21.0,7.0,1.0,4.8,2
D1742,67,21.0,3.6,10,1014.0,0.02,94,75,21.0,8.0,1.0,1.9,2
D1743,68,9.0,19.1,30,1024.0,0.0,81,0,6.6,10.0,1.0,28.8,1
D1744,68,13.0,33.1,10,1023.0,0.1,72,50,10.3,10.0,3.0,42.8,1
D1745,68,14.0,37.1,10,1023.0,0.0,72,75,11.4,10.0,4.0,45.4,1
D1746,68,14.0,37.1,350,1022.0,0.0,63,0,11.2,10.0,4.0,49.3,1
D1747,68,16.0,4.0,300,1022.0,0.0,63,0,16.0,10.0,4.0,12.6,1
D1748,68,14.0,11.2,180,1022.0,0.0,67,0,14.1,10.0,4.0,6.5,1
D1749,68,13.0,19.1,160,1027.0,0.0,77,75,11.3,10.0,4.0,22.3,1
D1750,68,14.0,6.1,230,1025.0,0.2,63,100,14.7,10.0,3.0,4.3,1
D1752,68,16.0,22.0,340,1023.0,0.0,63,0,16.0,10.0,4.0,41.0,1
D1753,68,15.0,11.2,360,1035.0,0.0,72,0,15.7,10.0,4.0,4.7,1
D1754,68,15.0,11.2,360,1034.0,0.0,67,0,14.1,10.0,4.0,18.4,1
D1756,68,15.0,41.0,10,1017.0,0.0,72,75,12.7,10.0,4.0,47.2,1
D1757,68,14.0,25.9,340,1011.0,0.0,55,0,11.6,10.0,4.0,38.9,1
D1758,68,15.0,19.1,10,1015.0,0.0,44,0,15.3,10.0,4.0,6.5,1
D1759,68,13.0,20.2,340,1004.0,0.0,77,0,10.6,10.0,1.0,42.5,1
D1760,68,14.0,19.1,200,1008.0,1.7,72,75,11.1,10.0,2.0,54.7,1
D1762,68,16.0,46.1,340,1008.0,0.0,72,75,16.0,10.0,4.0,75.6,1
D1763,68,16.0,33.1,350,1009.0,0.0,51,0,16.0,10.0,4.0,54.5,1
D1764,68,15.0,33.1,340,1022.0,0.0,67,50,12.8,10.0,4.0,44.7,1
D1765,68,16.0,42.8,360,1025.0,0.01,82,75,16.0,10.0,3.0,54.1,1
D1766,68,14.0,50.0,10,1022.0,0.0,77,100,11.3,10.0,3.0,51.3,1
D1767,68,15.0,31.0,350,1019.0,0.17,82,75,12.8,10.0,3.0,49.5,1
D1770,69,27.0,3.6,10,1010.0,0.0,100,50,31.0,10.0,1.0,6.5,1
D1771,69,34.0,11.2,70,1006.0,0.0,56,25,48.3,10.0,7.0,13.0,1
D1772,69,34.0,11.2,70,1007.0,0.0,60,50,43.9,10.0,7.0,31.3,1
D1773,69,31.0,15.1,60,1009.0,0.3,66,50,37.9,10.0,6.0,39.2,1
D1776,69,30.0,15.1,100,1008.0,0.3,75,50,35.9,10.0,6.0,24.8,1
D1777,69,29.0,11.2,80,1009.0,0.0,75,50,32.7,10.0,7.0,31.3,1
D1779,69,34.0,11.2,70,1008.0,0.0,47,50,43.2,10.0,7.0,33.1,1
D1780,69,33.0,29.9,110,1007.0,0.0,59,50,36.9,10.0,8.0,25.2,1
D1781,69,34.0,15.1,120,1008.0,0.0,53,50,39.7,10.0,8.0,27.7,1
D1782,69,34.0,15.1,120,1009.0,0.0,56,25,41.3,10.0,7.0,37.1,1
D1783,69,34.0,22.0,80,1008.0,0.0,56,50,44.1,10.0,7.0,27.7,1
D1784,69,34.0,19.1,110,1007.0,0.0,60,50,38.7,10.0,8.0,27.0,1
D1785,69,29.0,6.8,90,1011.0,0.0,75,25,33.2,10.0,7.0,8.3,1
D1786,69,35.0,15.1,100,1006.0,0.0,50,25,41.3,10.0,8.0,22.7,1
D1787,69,34.0,11.2,100,1008.0,0.0,53,50,40.3,10.0,8.0,23.0,1
D1788,69,29.0,11.2,100,1009.0,0.0,70,50,30.0,10.0,8.0,28.8,1
D1789,69,25.0,22.0,60,1011.0,0.0,89,50,26.5,9.0,7.0,36.6,1
D1790,69,27.0,11.2,120,1009.0,0.0,79,50,27.7,10.0,8.0,29.9,1
D1792,69,34.0,19.1,110,1006.0,0.0,53,25,42.5,10.0,7.0,28.4,1
D1794,70,30.0,19.1,250,1015.0,0.0,62,0,31.8,10.0,8.0,20.2,1
D1795,70,29.0,19.1,250,1011.0,0.0,75,0,31.4,10.0,1.0,30.2,1
D1796,70,24.0,15.1,180,1012.0,0.0,83,0,25.7,10.0,1.0,30.6,1
D1797,70,28.0,6.1,200,1014.0,0.0,74,0,29.3,10.0,1.0,21.2,1
D1798,70,30.0,11.2,250,1011.0,0.0,66,0,33.0,10.0,1.0,33.5,1
D1799,70,24.0,4.0,160,1012.0,0.0,100,25,25.7,8.0,1.0,23.0,1
